"num","smthg","genus","Author","numAgain","family"
6300,NA,"Microspermum","Lag.",NA,"Compositae"
6301,NA,"Microstephium","Less.",5652,"Compositae"
6302,NA,"Microtrichia","DC.",6041,"Compositae"
6303,NA,"Mikania","Willd.",NA,"Compositae"
6304,NA,"Mikaniopsis","Milne-Redh.",NA,"Compositae"
6305,NA,"Milleria","L.",NA,"Compositae"
6306,NA,"Millotia","Cass.",NA,"Compositae"
6307,NA,"Mimela","Phil.",6235,"Compositae"
6308,NA,"Minuria","DC.",NA,"Compositae"
6309,NA,"Miricacalia","Kitam.",NA,"Compositae"
25440,NA,"Miyamayomena","Kitam.",5671,"Compositae"
6310,NA,"Mniodes","(A.Gray) Benth.",NA,"Compositae"
17201,NA,"Modestia","Kharadze & Tamamsch.",24808,"Compositae"
6311,NA,"Mollera","O.Hoffm.",5755,"Compositae"
6312,NA,"Monactis","Kunth",NA,"Compositae"
6313,NA,"Monarrhenus","Cass.",NA,"Compositae"
24837,NA,"Monenteles","Labill.",NA,"Compositae"
6314,NA,"Monogereion","G.M.Barroso & R.M.King",NA,"Compositae"
6315,NA,"Monolopia","DC.",NA,"Compositae"
6316,NA,"Monopholis","S.F.Blake",NA,"Compositae"
6317,NA,"Monoptilon","Torr. & A.Gray",NA,"Compositae"
6318,NA,"Montanoa","Cerv.",NA,"Compositae"
6319,NA,"Moonia","Arn.",NA,"Compositae"
6320,NA,"Moquinia","DC.",NA,"Compositae"
23515,NA,"Morithamnus","R.M.King, H.Rob. & G.M.Barroso",NA,"Compositae"
6321,NA,"Moscharia","Ruiz & Pav.",NA,"Compositae"
6322,NA,"Msuata","O.Hoffm.",NA,"Compositae"
17202,NA,"Mulgedium","Cass.",NA,"Compositae"
6323,NA,"Munnozia","Ruiz & Pav.",NA,"Compositae"
6324,NA,"Munzothamnus","Raven",NA,"Compositae"
6325,NA,"Muschleria","S.Moore",NA,"Compositae"
6326,NA,"Musilia","Velen.",6539,"Compositae"
6327,NA,"Mutisia","L.f.",NA,"Compositae"
6328,NA,"Mycelis","Cass.",NA,"Compositae"
6329,NA,"Myopordon","Boiss.",NA,"Compositae"
6330,NA,"Myriactis","Less.",NA,"Compositae"
6331,NA,"Myriocephalus","Benth.",NA,"Compositae"
6332,NA,"Myripnois","Bunge",NA,"Compositae"
23188,NA,"Myxopappus","Kallersjo",NA,"Compositae"
23504,NA,"Nabalus","Cass.",NA,"Compositae"
6333,NA,"Nablonium","Cass.",5624,"Compositae"
6334,NA,"Nananthea","DC.",NA,"Compositae"
6335,NA,"Nannoglottis","Maxim.",NA,"Compositae"
6336,NA,"Nanothamnus","Thomson",NA,"Compositae"
6337,NA,"Nardophyllum","(Hook. & Arn.) Hook. & Arn.",NA,"Compositae"
6338,NA,"Narvalina","Cass.",NA,"Compositae"
6339,NA,"Nassauvia","Comm. ex Juss.",NA,"Compositae"
17203,NA,"Nauplius","(Cass.) Cass.",NA,"Compositae"
6340,NA,"Neblinaea","Maguire & Wurdack",NA,"Compositae"
15929,NA,"Nelsonianthus","H.Rob. & Brettell",NA,"Compositae"
17204,NA,"Nemosenecio","(Kitam.) B.Nord.",NA,"Compositae"
6341,NA,"Nemoseris","Greene",6526,"Compositae"
17205,NA,"Neocabreria","R.M.King & H.Rob.",NA,"Compositae"
17206,NA,"Neocuatrecasia","R.M.King & H.Rob.",NA,"Compositae"
17207,NA,"Neohintonia","R.M.King & H.Rob.",NA,"Compositae"
17208,NA,"Neojeffreya","Cabrera",NA,"Compositae"
15930,NA,"Neomirandea","R.M.King & H.Rob.",NA,"Compositae"
6342,NA,"Neopallasia","Poljakov",NA,"Compositae"
6343,NA,"Neothymopsis","Britton & Millsp.",6682,"Compositae"
6344,NA,"Neotysonia","Dalla Torre & Harms",NA,"Compositae"
6345,NA,"Nesothamnus","Rydb.",6419,"Compositae"
17209,NA,"Neuractis","Cass.",6025,"Compositae"
6346,NA,"Neurolaena","R.Br.",NA,"Compositae"
6347,NA,"Neurolakis","Mattf.",NA,"Compositae"
6348,NA,"Nicolasia","S.Moore",NA,"Compositae"
6349,NA,"Nicolletia","A.Gray",NA,"Compositae"
6350,NA,"Nidorella","Cass.",NA,"Compositae"
6351,NA,"Nikitinia","Iljin",NA,"Compositae"
17210,NA,"Nipponanthemum","(Kitam.) Kitam.",NA,"Compositae"
6352,NA,"Nolletia","Cass.",NA,"Compositae"
17211,NA,"Nothobaccharis","R.M.King & H.Rob.",NA,"Compositae"
25755,NA,"Nothocalais","Greene",NA,"Compositae"
6353,NA,"Noticastrum","DC.",NA,"Compositae"
6354,NA,"Notobasis","(Cass.) Cass.",NA,"Compositae"
6355,NA,"Notonia","DC.",6177,"Compositae"
25109,NA,"Notoniopsis","B.Nord.",6177,"Compositae"
6356,NA,"Notoptera","Urb.",NA,"Compositae"
23505,NA,"Notoseris","C.Shih",NA,"Compositae"
6357,NA,"Nouelia","Franch.",NA,"Compositae"
24263,NA,"Novenia","Freire",NA,"Compositae"
25420,NA,"Oaxacania","B.L.Rob. & Greenm.",NA,"Compositae"
25217,NA,"Oblivia","Strother",NA,"Compositae"
14281,NA,"Ochrocephala","Dittrich",NA,"Compositae"
6359,NA,"Oclemena","Greene",5671,"Compositae"
6360,NA,"Ocyroe","Phil.",6337,"Compositae"
24838,NA,"Odixia","Orchard",NA,"Compositae"
17212,NA,"Odontocline","B.Nord.",NA,"Compositae"
24812,NA,"Odontotrichum","Zucc.",6495,"Compositae"
6361,NA,"Oedera","L.",NA,"Compositae"
6362,NA,"Oiospermum","Less.",NA,"Compositae"
6363,NA,"Oldenburgia","Less.",NA,"Compositae"
6364,NA,"Olearia","Moench",NA,"Compositae"
6365,NA,"Olgaea","Iljin",NA,"Compositae"
17213,NA,"Oligactis","(Kunth) Cass.",NA,"Compositae"
6366,NA,"Oligandra","Less.",6261,"Compositae"
6367,NA,"Oliganthes","Cass.",NA,"Compositae"
6368,NA,"Oligocarpus","Less.",6382,"Compositae"
17214,NA,"Oligochaeta","(DC.) K.Koch",NA,"Compositae"
6369,NA,"Oligothrix","DC.",NA,"Compositae"
6370,NA,"Olivaea","Sch.Bip. ex Benth.",NA,"Compositae"
25218,NA,"Omalotheca","Cass.",NA,"Compositae"
6371,NA,"Omphalopappus","O.Hoffm.",NA,"Compositae"
23189,NA,"Oncosiphon","Kallersjo",NA,"Compositae"
6372,NA,"Ondetia","Benth.",NA,"Compositae"
6373,NA,"Onopordum","L.",NA,"Compositae"
6374,NA,"Onoseris","Willd.",NA,"Compositae"
24805,NA,"Oonopsis","(Nutt.) Greene",NA,"Compositae"
6375,NA,"Oparanthus","Sherff",NA,"Compositae"
6376,NA,"Ophryosporus","Meyen",NA,"Compositae"
17215,NA,"Opisthopappus","C.Shih",NA,"Compositae"
24806,NA,"Oreochrysum","Rydb.",NA,"Compositae"
17216,NA,"Oreoleysera","Bremer",NA,"Compositae"
6377,NA,"Oreostemma","Greene",5671,"Compositae"
6378,NA,"Oritrophium","(Kunth) Cuatrec.",NA,"Compositae"
6379,NA,"Ormenis","Cass.",17075,"Compositae"
6380,NA,"Orochaenactis","Coville",NA,"Compositae"
24807,NA,"Osbertia","Greene",NA,"Compositae"
17217,NA,"Osmiopsis","R.M.King & H.Rob.",NA,"Compositae"
6381,NA,"Osmitopsis","Cass.",NA,"Compositae"
6382,NA,"Osteospermum","L.",NA,"Compositae"
6383,NA,"Otanthus","Hoffmanns. & Link",NA,"Compositae"
15931,NA,"Oteiza","La Llave",NA,"Compositae"
6384,NA,"Othonna","L.",NA,"Compositae"
6385,NA,"Otopappus","Benth.",NA,"Compositae"
17218,NA,"Otospermum","Willk.",NA,"Compositae"
24839,NA,"Outreya","Jaub. & Spach",NA,"Compositae"
6386,NA,"Oxycarpha","S.F.Blake",NA,"Compositae"
25779,NA,"Oxylaena","Benth. ex Anderb.",NA,"Compositae"
6387,NA,"Oxylobus","(Moq. ex DC.) A.Gray",NA,"Compositae"
6388,NA,"Oxypappus","Benth.",NA,"Compositae"
6389,NA,"Oxyphyllum","Phil.",NA,"Compositae"
6390,NA,"Oxytenia","Nutt.",6161,"Compositae"
6391,NA,"Oyedaea","DC.",NA,"Compositae"
18644,NA,"Ozothamnus","R.Br.",NA,"Compositae"
6392,NA,"Pachylaena","D.Don ex Hook. & Arn.",NA,"Compositae"
23501,NA,"Pachyrhynchus","DC.",6261,"Compositae"
6393,NA,"Pachystegia","Cheeseman",6364,"Compositae"
17219,NA,"Pachythamnus","(R.M.King & H.Rob.) R.M.King & H.Rob.",NA,"Compositae"
17307,NA,"Packera","A.Love & D.Love",NA,"Compositae"
17220,NA,"Pacourina","Aubl.",NA,"Compositae"
16207,NA,"Palaeocyanus","Dostal",NA,"Compositae"
6394,NA,"Palafoxia","Lag.",NA,"Compositae"
6395,NA,"Paleaepappus","Cabrera",NA,"Compositae"
6396,NA,"Pallenis","(Cass.) Cass.",5672,"Compositae"
6397,NA,"Pamphalea","Lag.",NA,"Compositae"
25608,NA,"Panphalea","Lag.",6397,"Compositae"
6398,NA,"Pappobolus","S.F.Blake",NA,"Compositae"
25796,NA,"Papuacalia","Veldkamp",NA,"Compositae"
6399,NA,"Paracalia","Cuatrec.",NA,"Compositae"
6400,NA,"Paragynoxys","(Cuatrec.) Cuatrec.",NA,"Compositae"
6401,NA,"Paraixeris","Nakai",NA,"Compositae"
23190,NA,"Paralychnophora","MacLeish",5954,"Compositae"
17221,NA,"Paranephelius","Poepp.",NA,"Compositae"
6402,NA,"Parantennaria","Beauverd",NA,"Compositae"
17222,NA,"Parapiqueria","R.M.King & H.Rob.",NA,"Compositae"
24264,NA,"Paraprenanthes","C.C.Chang ex C.Shih",NA,"Compositae"
17223,NA,"Parasenecio","W.W.Sm. & Small",NA,"Compositae"
6403,NA,"Parastrephia","Nutt.",NA,"Compositae"
6404,NA,"Parthenice","A.Gray",NA,"Compositae"
6405,NA,"Parthenium","L.",NA,"Compositae"
6406,NA,"Pasaccardoa","Kuntze",NA,"Compositae"
6407,NA,"Pascalia","Ortega",6747,"Compositae"
16030,NA,"Pascalium","Cass.",6495,"Compositae"
6408,NA,"Paua","Caball.",5633,"Compositae"
6409,NA,"Paurolepis","S.Moore",6054,"Compositae"
18642,NA,"Pechuel-Loeschea","O.Hoffm.",NA,"Compositae"
6411,NA,"Pectis","L.",NA,"Compositae"
6412,NA,"Pegolettia","Cass.",NA,"Compositae"
6413,NA,"Pelucha","S.Watson",NA,"Compositae"
17224,NA,"Pentacalia","Cass.",NA,"Compositae"
17751,NA,"Pentachaeta","Nutt.",NA,"Compositae"
6735,NA,"Pentanema","Cass.",NA,"Compositae"
6414,NA,"Pentatrichia","Klatt",NA,"Compositae"
6415,NA,"Pentheriella","O.Hoffm. & Muschl.",6104,"Compositae"
6416,NA,"Pentzia","Thunb.",NA,"Compositae"
17225,NA,"Perdicium","L.",NA,"Compositae"
6417,NA,"Perezia","Lag.",NA,"Compositae"
15933,NA,"Pericalia","Cass.",15932,"Compositae"
17226,NA,"Pericallis","D.Don",NA,"Compositae"
6418,NA,"Pericome","A.Gray",NA,"Compositae"
6419,NA,"Perityle","Benth.",NA,"Compositae"
6420,NA,"Perplexia","Iljin",6172,"Compositae"
6421,NA,"Perralderia","Coss.",NA,"Compositae"
14226,NA,"Perralderiopsis","Rauschert",6155,"Compositae"
6422,NA,"Pertya","Sch.Bip.",NA,"Compositae"
17227,NA,"Perymeniopsis","H.Rob.",NA,"Compositae"
6423,NA,"Perymenium","Schrad.",NA,"Compositae"
6424,NA,"Petalacte","D.Don",NA,"Compositae"
6425,NA,"Petasites","Mill.",NA,"Compositae"
17228,NA,"Peteravenia","R.M.King & H.Rob.",NA,"Compositae"
6426,NA,"Petradoria","Greene",NA,"Compositae"
6427,NA,"Petrobium","R.Br.",NA,"Compositae"
6428,NA,"Peucephyllum","A.Gray",NA,"Compositae"
6429,NA,"Peyrousea","DC.",NA,"Compositae"
6430,NA,"Phacellothrix","F.Muell.",NA,"Compositae"
6431,NA,"Phaenocoma","D.Don",NA,"Compositae"
6432,NA,"Phaeocephalus","S.Moore",17161,"Compositae"
17229,NA,"Phaeostigma","Muldashev",NA,"Compositae"
6433,NA,"Phagnalon","Cass.",NA,"Compositae"
6434,NA,"Phalacrachena","Iljin",NA,"Compositae"
17230,NA,"Phalacraea","DC.",NA,"Compositae"
6435,NA,"Phalacrocarpum","(DC.) Willk.",NA,"Compositae"
6436,NA,"Phalacroderis","DC.",5861,"Compositae"
6437,NA,"Phalacroseris","A.Gray",NA,"Compositae"
17231,NA,"Phaneroglossa","B.Nord.",NA,"Compositae"
6438,NA,"Phanerostylis","(A.Gray) R.M.King & H.Rob.",NA,"Compositae"
23512,NA,"Phania","DC.",NA,"Compositae"
6440,NA,"Philactis","Schrad.",NA,"Compositae"
6441,NA,"Philoglossa","DC.",NA,"Compositae"
6442,NA,"Philyrophyllum","O.Hoffm.",NA,"Compositae"
6443,NA,"Phoebanthus","S.F.Blake",NA,"Compositae"
6444,NA,"Phoenicoseris","(Skottsb.) Skottsb.",5891,"Compositae"
17232,NA,"Phyllocephalum","Blume",NA,"Compositae"
6445,NA,"Phymaspermum","Less.",NA,"Compositae"
6446,NA,"Picnomon","Adans.",NA,"Compositae"
6447,NA,"Picradeniopsis","Rydb.",5690,"Compositae"
6448,NA,"Picris","L.",NA,"Compositae"
6449,NA,"Picrosia","D.Don",NA,"Compositae"
24809,NA,"Picrothamnus","Nutt.",NA,"Compositae"
24810,NA,"Pilosella","Hill",NA,"Compositae"
6450,NA,"Piloselloides","(Less.) C.Jeffrey",6018,"Compositae"
6451,NA,"Pilostemon","Iljin",NA,"Compositae"
6452,NA,"Pinaropappus","Less.",NA,"Compositae"
6453,NA,"Pinillosia","Ossa",NA,"Compositae"
6454,NA,"Pionocarpus","S.F.Blake",6154,"Compositae"
6455,NA,"Piora","J.Kost.",NA,"Compositae"
6456,NA,"Pippenalia","McVaugh",NA,"Compositae"
6457,NA,"Piptocarpha","R.Br.",NA,"Compositae"
6458,NA,"Piptocoma","Cass.",NA,"Compositae"
6459,NA,"Piptolepis","Sch.Bip.",NA,"Compositae"
6460,NA,"Piptothrix","A.Gray",NA,"Compositae"
23513,NA,"Piqueria","Cav.",NA,"Compositae"
17233,NA,"Piqueriella","R.M.King & H.Rob.",NA,"Compositae"
6462,NA,"Piqueriopsis","R.M.King",NA,"Compositae"
6463,NA,"Pithecoseris","Mart. ex DC.",NA,"Compositae"
6464,NA,"Pithocarpa","Lindl.",NA,"Compositae"
17234,NA,"Pittocaulon","H.Rob. & Brettell",NA,"Compositae"
24858,NA,"Pityopsis","Nutt.",NA,"Compositae"
17235,NA,"Pladaroxylon","(Endl.) Hook.f.",NA,"Compositae"
6465,NA,"Plagiobasis","Schrenk",NA,"Compositae"
6466,NA,"Plagiocheilus","Arn. ex DC.",NA,"Compositae"
6467,NA,"Plagiolophus","Greenm.",NA,"Compositae"
6468,NA,"Plagius","L'Her. ex DC.",NA,"Compositae"
6469,NA,"Planaltoa","Taub.",NA,"Compositae"
25219,NA,"Planea","P.O.Karis",NA,"Compositae"
6470,NA,"Plateilema","(A.Gray) Cockerell",NA,"Compositae"
6471,NA,"Platycarpha","Less.",NA,"Compositae"
18646,NA,"Platychaete","Boiss.",6521,"Compositae"
17236,NA,"Platypodanthera","R.M.King & H.Rob.",NA,"Compositae"
6472,NA,"Platyschkuhria","(A.Gray) Rydb.",NA,"Compositae"
6473,NA,"Plazia","Ruiz & Pav.",NA,"Compositae"
17237,NA,"Plecostachys","Hilliard & B.L.Burtt",NA,"Compositae"
17238,NA,"Plectocephalus","D.Don",NA,"Compositae"
6474,NA,"Pleiotaxis","Steetz",NA,"Compositae"
25110,NA,"Pleocarphus","D.Don",6171,"Compositae"
6475,NA,"Pleurocarpaea","Benth.",NA,"Compositae"
17239,NA,"Pleurocoronis","R.M.King & H.Rob.",NA,"Compositae"
17240,NA,"Pleuropappus","F.Muell.",NA,"Compositae"
6476,NA,"Pleurophyllum","Hook.f.",NA,"Compositae"
6477,NA,"Pluchea","Cass.",NA,"Compositae"
17241,NA,"Plummera","A.Gray",NA,"Compositae"
6478,NA,"Podachaenium","Benth. ex Oerst.",NA,"Compositae"
6479,NA,"Podanthus","Lag.",NA,"Compositae"
6480,NA,"Podocoma","Cass.",NA,"Compositae"
6481,NA,"Podolepis","Labill.",NA,"Compositae"
25111,NA,"Podophania","Baill.",6123,"Compositae"
25612,NA,"Podospermum","DC.",6581,"Compositae"
6482,NA,"Podotheca","Cass.",NA,"Compositae"
17242,NA,"Poecilolepis","Grau",NA,"Compositae"
17243,NA,"Pogonolepis","Steetz",NA,"Compositae"
17244,NA,"Pojarkovia","Askerova",NA,"Compositae"
6483,NA,"Pollalesta","Kunth",NA,"Compositae"
6484,NA,"Polyachyrus","Lag.",NA,"Compositae"
17245,NA,"Polyanthina","R.M.King & H.Rob.",NA,"Compositae"
6485,NA,"Polyarrhena","Cass.",NA,"Compositae"
25780,NA,"Polycalymma","F.Muell. & Sond.",NA,"Compositae"
17246,NA,"Polychrysum","(Tzvelev) Kovalevsk.",NA,"Compositae"
6486,NA,"Polymnia","L.",NA,"Compositae"
17247,NA,"Polytaxis","Bunge",6172,"Compositae"
6487,NA,"Porophyllum","Adans.",NA,"Compositae"
6488,NA,"Porphyrostemma","Benth. ex Oliv.",NA,"Compositae"
6489,NA,"Postia","Boiss. & Blanche",14227,"Compositae"
6490,NA,"Praxeliopsis","G.M.Barroso",NA,"Compositae"
17248,NA,"Praxelis","Cass.",NA,"Compositae"
17249,NA,"Prenanthella","Rydb.",NA,"Compositae"
6491,NA,"Prenanthes","L.",NA,"Compositae"
6492,NA,"Printzia","Cass.",NA,"Compositae"
24811,NA,"Prionopsis","Nutt.",NA,"Compositae"
17251,NA,"Prolobus","R.M.King & H.Rob.",NA,"Compositae"
16208,NA,"Prolongoa","Boiss.",NA,"Compositae"
6493,NA,"Proteopsis","Mart. & Zucc. ex Sch.Bip.",NA,"Compositae"
6494,NA,"Proustia","Lag.",NA,"Compositae"
17252,NA,"Psacaliopsis","H.Rob. & Brettell",NA,"Compositae"
6495,NA,"Psacalium","Cass.",NA,"Compositae"
6496,NA,"Psathyrotes","A.Gray",NA,"Compositae"
6497,NA,"Psathyrotopsis","Rydb.",6496,"Compositae"
6498,NA,"Psednotrichia","Hiern",NA,"Compositae"
6499,NA,"Pseudactis","S.Moore",5943,"Compositae"
24856,NA,"Pseudelephantopus","Rohr",5938,"Compositae"
17253,NA,"Pseudobaccharis","Cabrera",NA,"Compositae"
6500,NA,"Pseudobahia","(A.Gray) Rydb.",NA,"Compositae"
6501,NA,"Pseudobartlettia","Rydb.",6496,"Compositae"
14242,NA,"Pseudoblepharispermum","J.-P.Lebrun & Stork",NA,"Compositae"
17254,NA,"Pseudobrickellia","R.M.King & H.Rob.",NA,"Compositae"
23191,NA,"Pseudocadiscus","Lisowski",NA,"Compositae"
6502,NA,"Pseudoclappia","Rydb.",NA,"Compositae"
6503,NA,"Pseudoconyza","Cuatrec.",6193,"Compositae"
6504,NA,"Pseudognaphalium","Kirp.",NA,"Compositae"
6505,NA,"Pseudogynoxys","(Greenm.) Cabrera",NA,"Compositae"
6506,NA,"Pseudohandelia","Tzvelev",NA,"Compositae"
24265,NA,"Pseudojacobaea","(Hook.f.) R.Mathur",6585,"Compositae"
15934,NA,"Pseudokyrsteniopsis","R.M.King & H.Rob.",NA,"Compositae"
25220,NA,"Pseudoligandra","Dillon & Sagast.",5806,"Compositae"
17255,NA,"Pseudonoseris","H.Rob. & Brettell",NA,"Compositae"
17256,NA,"Pseudostifftia","H.Rob.",NA,"Compositae"
6507,NA,"Psiadia","Jacq.",NA,"Compositae"
6508,NA,"Psiadiella","Humbert",NA,"Compositae"
6509,NA,"Psila","Phil.",5687,"Compositae"
6510,NA,"Psilactis","A.Gray",NA,"Compositae"
6511,NA,"Psilocarphus","Nutt.",NA,"Compositae"
6512,NA,"Psilostrophe","DC.",NA,"Compositae"
17257,NA,"Psychrogeton","Boiss.",NA,"Compositae"
25781,NA,"Psychrophyton","Beauverd",NA,"Compositae"
17258,NA,"Pterachenia","(Benth.) Lipsch.",NA,"Compositae"
6513,NA,"Pterigeron","(DC.) Benth.",17283,"Compositae"
6514,NA,"Pterocaulon","Elliott",NA,"Compositae"
24266,NA,"Pterocypsela","C.Shih",NA,"Compositae"
6515,NA,"Pteronia","L.",NA,"Compositae"
6516,NA,"Pterothrix","DC.",NA,"Compositae"
6517,NA,"Pterygopappus","Hook.f.",NA,"Compositae"
6518,NA,"Ptilepida","Raf.",6082,"Compositae"
6519,NA,"Ptilocalais","A.Gray ex Greene",6299,"Compositae"
6520,NA,"Ptilostemon","Cass.",NA,"Compositae"
6521,NA,"Pulicaria","Gaertn.",NA,"Compositae"
17752,NA,"Pycnocephalum","(Less.) DC.",NA,"Compositae"
18650,NA,"Pyrethrum","Zinn",6660,"Compositae"
6522,NA,"Pyrrhopappus","DC.",NA,"Compositae"
24813,NA,"Pyrrocoma","Hook.",NA,"Compositae"
6523,NA,"Quelchia","N.E.Br.",NA,"Compositae"
6524,NA,"Quinetia","Cass.",NA,"Compositae"
23192,NA,"Quinqueremulus","Paul G.Wilson",NA,"Compositae"
6525,NA,"Radlkoferotoma","Kuntze",NA,"Compositae"
6526,NA,"Rafinesquia","Nutt.",NA,"Compositae"
6527,NA,"Raillardella","(A.Gray) Benth.",NA,"Compositae"
6528,NA,"Raillardia","Gaudich.",5921,"Compositae"
25221,NA,"Raillardiopsis","Rydb.",NA,"Compositae"
25222,NA,"Rainiera","Greene",NA,"Compositae"
6529,NA,"Raoulia","Hook.f. ex Raoul",NA,"Compositae"
6530,NA,"Raouliopsis","S.F.Blake",NA,"Compositae"
17259,NA,"Rastrophyllum","Wild & G.V.Pope",NA,"Compositae"
6531,NA,"Ratibida","Raf.",NA,"Compositae"
17260,NA,"Raulinoreitzia","R.M.King & H.Rob.",NA,"Compositae"
17261,NA,"Rea","Bertero ex Decne.",5891,"Compositae"
6532,NA,"Reichardia","Roth",NA,"Compositae"
6533,NA,"Relhania","L'Her.",NA,"Compositae"
6534,NA,"Remya","W.F.Hillebr. ex Benth.",NA,"Compositae"
6535,NA,"Rennera","Merxm.",NA,"Compositae"
6536,NA,"Rensonia","S.F.Blake",NA,"Compositae"
15935,NA,"Revealia","R.M.King & H.Rob.",NA,"Compositae"
6537,NA,"Rhagadiolus","Scop.",NA,"Compositae"
6538,NA,"Rhamphogyne","S.Moore",NA,"Compositae"
14227,NA,"Rhanteriopsis","Rauschert",NA,"Compositae"
6539,NA,"Rhanterium","Desf.",NA,"Compositae"
16161,NA,"Rhaponticum","Ludw.",6242,"Compositae"
6540,NA,"Rhetinodendron","Meisn.",6546,"Compositae"
24814,NA,"Rhodanthe","Lindl.",NA,"Compositae"
6541,NA,"Rhodogeron","Griseb.",NA,"Compositae"
6542,NA,"Rhynchospermum","Reinw.",NA,"Compositae"
23510,NA,"Rhynea","DC.",23509,"Compositae"
6543,NA,"Rhysolepis","S.F.Blake",NA,"Compositae"
24815,NA,"Richteria","Kar. & Kir.",NA,"Compositae"
6544,NA,"Riencourtia","Cass.",NA,"Compositae"
6545,NA,"Rigiopappus","A.Gray",NA,"Compositae"
6546,NA,"Robinsonia","DC.",NA,"Compositae"
6547,NA,"Rochonia","DC.",NA,"Compositae"
6548,NA,"Rojasianthe","Standl. & Steyerm.",NA,"Compositae"
6549,NA,"Rolandra","Rottb.",NA,"Compositae"
15932,NA,"Roldana","La Llave",NA,"Compositae"
6550,NA,"Rosenia","Thunb.",NA,"Compositae"
6551,NA,"Rosilla","Less.",5929,"Compositae"
6552,NA,"Rothmaleria","Font Quer",NA,"Compositae"
6553,NA,"Rudbeckia","L.",NA,"Compositae"
17262,NA,"Rugelia","Shuttlew. ex Chapm.",NA,"Compositae"
17263,NA,"Ruilopezia","Cuatrec.",NA,"Compositae"
6554,NA,"Rumfordia","DC.",NA,"Compositae"
6555,NA,"Russowia","C.Winkl.",NA,"Compositae"
6556,NA,"Rutidosis","DC.",NA,"Compositae"
6557,NA,"Sabazia","Cass.",NA,"Compositae"
6558,NA,"Sachsia","Griseb.",NA,"Compositae"
6559,NA,"Salmea","DC.",NA,"Compositae"
6560,NA,"Salmeopsis","Benth.",NA,"Compositae"
6561,NA,"Santolina","L.",NA,"Compositae"
17264,NA,"Santosia","R.M.King & H.Rob.",NA,"Compositae"
6562,NA,"Sanvitalia","Lam.",NA,"Compositae"
17265,NA,"Sartorina","R.M.King & H.Rob.",NA,"Compositae"
6563,NA,"Sartwellia","A.Gray",NA,"Compositae"
6564,NA,"Saussurea","DC.",NA,"Compositae"
6565,NA,"Scalesia","Arn.",NA,"Compositae"
17266,NA,"Scariola","F.W.Schmidt",NA,"Compositae"
23514,NA,"Schaetzellia","Sch.Bip.",6272,"Compositae"
17267,NA,"Scherya","R.M.King & H.Rob.",NA,"Compositae"
6566,NA,"Schischkinia","Iljin",NA,"Compositae"
6567,NA,"Schistocarpha","Less.",NA,"Compositae"
6568,NA,"Schistostephium","Less.",NA,"Compositae"
16167,NA,"Schizogyne","Cass.",NA,"Compositae"
6569,NA,"Schizoptera","Turcz.",NA,"Compositae"
6570,NA,"Schizotrichia","Benth.",NA,"Compositae"
6571,NA,"Schkuhria","Roth",NA,"Compositae"
6572,NA,"Schlechtendalia","Less.",NA,"Compositae"
6573,NA,"Schmalhausenia","C.Winkl.",NA,"Compositae"
6574,NA,"Schoenia","Steetz",NA,"Compositae"
18653,NA,"Schumeria","Iljin",NA,"Compositae"
6575,NA,"Sciadocephala","Mattf.",NA,"Compositae"
6576,NA,"Sclerocarpus","Jacq.",NA,"Compositae"
6577,NA,"Sclerolepis","Cass.",NA,"Compositae"
6578,NA,"Sclerorhachis","(Rech.f.) Rech.f.",NA,"Compositae"
6579,NA,"Sclerostephane","Chiov.",NA,"Compositae"
6580,NA,"Scolymus","L.",NA,"Compositae"
25756,NA,"Scorzonella","Nutt.",NA,"Compositae"
6581,NA,"Scorzonera","L.",NA,"Compositae"
17268,NA,"Scrobicaria","Cass.",NA,"Compositae"
6582,NA,"Scyphocoronis","A.Gray",NA,"Compositae"
25445,NA,"Scyphopappus","B.Nord.",16150,"Compositae"
6583,NA,"Selleophytum","Urb.",NA,"Compositae"
6584,NA,"Selloa","Kunth",NA,"Compositae"
6585,NA,"Senecio","L.",NA,"Compositae"
24849,NA,"Senecioides","Post & Kuntze",6733,"Compositae"
23500,NA,"Sericocarpus","Nees",NA,"Compositae"
6586,NA,"Seriola","L.",6144,"Compositae"
24816,NA,"Seriphidium","(Besser) Poljak.",NA,"Compositae"
6587,NA,"Serratula","L.",NA,"Compositae"
6588,NA,"Shafera","Greenm.",NA,"Compositae"
6589,NA,"Sheareria","S.Moore",NA,"Compositae"
6590,NA,"Shinnersia","R.M.King & H.Rob.",NA,"Compositae"
17269,NA,"Shinnersoseris","Tomb",NA,"Compositae"
6591,NA,"Siebera","J.Gay",NA,"Compositae"
6592,NA,"Sigesbeckia","L.",NA,"Compositae"
17270,NA,"Siloxerus","Labill.",NA,"Compositae"
6593,NA,"Silphium","L.",NA,"Compositae"
6594,NA,"Silybum","Adans.",NA,"Compositae"
6595,NA,"Simsia","Pers.",NA,"Compositae"
17271,NA,"Sinacalia","H.Rob. & Brettell",NA,"Compositae"
15936,NA,"Sinclairia","Hook. & Arn.",NA,"Compositae"
17272,NA,"Sinoleontopodium","Y.L.Chen",NA,"Compositae"
17273,NA,"Sinosenecio","B.Nord.",NA,"Compositae"
23499,NA,"Sipolisia","Glaz. ex Oliv.",NA,"Compositae"
6596,NA,"Sitilias","Raf.",6522,"Compositae"
17274,NA,"Smallanthus","Mack.",NA,"Compositae"
